date,Export amount,Export growth rate,Import amount,Import growth rate
2021-06-09,"54,778,905",39.7,"50,429,027",40.9
2021-06-10,"54,778,905",39.7,"50,429,027",40.9
2021-06-11,"54,778,905",39.7,"50,429,027",40.9
2021-06-12,"54,778,905",39.7,"50,429,027",40.9
2021-06-13,"54,778,905",39.7,"50,429,027",40.9
2021-06-14,"54,778,905",39.7,"50,429,027",40.9
2021-06-15,"54,778,905",39.7,"50,429,027",40.9
2021-06-16,"54,778,905",39.7,"50,429,027",40.9
2021-06-17,"54,778,905",39.7,"50,429,027",40.9
2021-06-18,"54,778,905",39.7,"50,429,027",40.9
2021-06-19,"54,778,905",39.7,"50,429,027",40.9
2021-06-20,"54,778,905",39.7,"50,429,027",40.9
2021-06-21,"54,778,905",39.7,"50,429,027",40.9
2021-06-22,"54,778,905",39.7,"50,429,027",40.9
2021-06-23,"54,778,905",39.7,"50,429,027",40.9
2021-06-24,"54,778,905",39.7,"50,429,027",40.9
2021-06-25,"54,778,905",39.7,"50,429,027",40.9
2021-06-26,"54,778,905",39.7,"50,429,027",40.9
2021-06-27,"54,778,905",39.7,"50,429,027",40.9
2021-06-28,"54,778,905",39.7,"50,429,027",40.9
2021-06-29,"54,778,905",39.7,"50,429,027",40.9
2021-06-30,"54,778,905",39.7,"50,429,027",40.9
2021-07-01,"55,461,518",29.6,"53,676,256",38.2
2021-07-02,"55,461,518",29.6,"53,676,256",38.2
2021-07-03,"55,461,518",29.6,"53,676,256",38.2
2021-07-04,"55,461,518",29.6,"53,676,256",38.2
2021-07-05,"55,461,518",29.6,"53,676,256",38.2
2021-07-06,"55,461,518",29.6,"53,676,256",38.2
2021-07-07,"55,461,518",29.6,"53,676,256",38.2
2021-07-08,"55,461,518",29.6,"53,676,256",38.2
2021-07-09,"55,461,518",29.6,"53,676,256",38.2
2021-07-10,"55,461,518",29.6,"53,676,256",38.2
2021-07-11,"55,461,518",29.6,"53,676,256",38.2
2021-07-12,"55,461,518",29.6,"53,676,256",38.2
2021-07-13,"55,461,518",29.6,"53,676,256",38.2
2021-07-14,"55,461,518",29.6,"53,676,256",38.2
2021-07-15,"55,461,518",29.6,"53,676,256",38.2
2021-07-16,"55,461,518",29.6,"53,676,256",38.2
2021-07-17,"55,461,518",29.6,"53,676,256",38.2
2021-07-18,"55,461,518",29.6,"53,676,256",38.2
2021-07-19,"55,461,518",29.6,"53,676,256",38.2
2021-07-20,"55,461,518",29.6,"53,676,256",38.2
2021-07-21,"55,461,518",29.6,"53,676,256",38.2
2021-07-22,"55,461,518",29.6,"53,676,256",38.2
2021-07-23,"55,461,518",29.6,"53,676,256",38.2
2021-07-24,"55,461,518",29.6,"53,676,256",38.2
2021-07-25,"55,461,518",29.6,"53,676,256",38.2
2021-07-26,"55,461,518",29.6,"53,676,256",38.2
2021-07-27,"55,461,518",29.6,"53,676,256",38.2
2021-07-28,"55,461,518",29.6,"53,676,256",38.2
2021-07-29,"55,461,518",29.6,"53,676,256",38.2
2021-07-30,"55,461,518",29.6,"53,676,256",38.2
2021-07-31,"55,461,518",29.6,"53,676,256",38.2
2021-08-01,"53,165,104",34.7,"51,581,093",44.0
2021-08-02,"53,165,104",34.7,"51,581,093",44.0
2021-08-03,"53,165,104",34.7,"51,581,093",44.0
2021-08-04,"53,165,104",34.7,"51,581,093",44.0
2021-08-05,"53,165,104",34.7,"51,581,093",44.0
2021-08-06,"53,165,104",34.7,"51,581,093",44.0
2021-08-07,"53,165,104",34.7,"51,581,093",44.0
2021-08-08,"53,165,104",34.7,"51,581,093",44.0
2021-08-09,"53,165,104",34.7,"51,581,093",44.0
2021-08-10,"53,165,104",34.7,"51,581,093",44.0
2021-08-11,"53,165,104",34.7,"51,581,093",44.0
2021-08-12,"53,165,104",34.7,"51,581,093",44.0
2021-08-13,"53,165,104",34.7,"51,581,093",44.0
2021-08-14,"53,165,104",34.7,"51,581,093",44.0
2021-08-15,"53,165,104",34.7,"51,581,093",44.0
2021-08-16,"53,165,104",34.7,"51,581,093",44.0
2021-08-17,"53,165,104",34.7,"51,581,093",44.0
2021-08-18,"53,165,104",34.7,"51,581,093",44.0
2021-08-19,"53,165,104",34.7,"51,581,093",44.0
2021-08-20,"53,165,104",34.7,"51,581,093",44.0
2021-08-21,"53,165,104",34.7,"51,581,093",44.0
2021-08-22,"53,165,104",34.7,"51,581,093",44.0
2021-08-23,"53,165,104",34.7,"51,581,093",44.0
2021-08-24,"53,165,104",34.7,"51,581,093",44.0
2021-08-25,"53,165,104",34.7,"51,581,093",44.0
2021-08-26,"53,165,104",34.7,"51,581,093",44.0
2021-08-27,"53,165,104",34.7,"51,581,093",44.0
2021-08-28,"53,165,104",34.7,"51,581,093",44.0
2021-08-29,"53,165,104",34.7,"51,581,093",44.0
2021-08-30,"53,165,104",34.7,"51,581,093",44.0
2021-08-31,"53,165,104",34.7,"51,581,093",44.0
2021-09-01,"55,913,862",16.9,"51,636,341",31.1
2021-09-02,"55,913,862",16.9,"51,636,341",31.1
2021-09-03,"55,913,862",16.9,"51,636,341",31.1
2021-09-04,"55,913,862",16.9,"51,636,341",31.1
2021-09-05,"55,913,862",16.9,"51,636,341",31.1
2021-09-06,"55,913,862",16.9,"51,636,341",31.1
2021-09-07,"55,913,862",16.9,"51,636,341",31.1
2021-09-08,"55,913,862",16.9,"51,636,341",31.1
2021-09-09,"55,913,862",16.9,"51,636,341",31.1
2021-09-10,"55,913,862",16.9,"51,636,341",31.1
2021-09-11,"55,913,862",16.9,"51,636,341",31.1
2021-09-12,"55,913,862",16.9,"51,636,341",31.1
2021-09-13,"55,913,862",16.9,"51,636,341",31.1
2021-09-14,"55,913,862",16.9,"51,636,341",31.1
2021-09-15,"55,913,862",16.9,"51,636,341",31.1
2021-09-16,"55,913,862",16.9,"51,636,341",31.1
2021-09-17,"55,913,862",16.9,"51,636,341",31.1
2021-09-18,"55,913,862",16.9,"51,636,341",31.1
2021-09-19,"55,913,862",16.9,"51,636,341",31.1
2021-09-20,"55,913,862",16.9,"51,636,341",31.1
2021-09-21,"55,913,862",16.9,"51,636,341",31.1
2021-09-22,"55,913,862",16.9,"51,636,341",31.1
2021-09-23,"55,913,862",16.9,"51,636,341",31.1
2021-09-24,"55,913,862",16.9,"51,636,341",31.1
2021-09-25,"55,913,862",16.9,"51,636,341",31.1
2021-09-26,"55,913,862",16.9,"51,636,341",31.1
2021-09-27,"55,913,862",16.9,"51,636,341",31.1
2021-09-28,"55,913,862",16.9,"51,636,341",31.1
2021-09-29,"55,913,862",16.9,"51,636,341",31.1
2021-09-30,"55,913,862",16.9,"51,636,341",31.1
2021-10-01,"55,660,373",24.2,"53,847,824",37.7
2021-10-02,"55,660,373",24.2,"53,847,824",37.7
2021-10-03,"55,660,373",24.2,"53,847,824",37.7
2021-10-04,"55,660,373",24.2,"53,847,824",37.7
2021-10-05,"55,660,373",24.2,"53,847,824",37.7
2021-10-06,"55,660,373",24.2,"53,847,824",37.7
2021-10-07,"55,660,373",24.2,"53,847,824",37.7
2021-10-08,"55,660,373",24.2,"53,847,824",37.7
2021-10-09,"55,660,373",24.2,"53,847,824",37.7
2021-10-10,"55,660,373",24.2,"53,847,824",37.7
2021-10-11,"55,660,373",24.2,"53,847,824",37.7
2021-10-12,"55,660,373",24.2,"53,847,824",37.7
2021-10-13,"55,660,373",24.2,"53,847,824",37.7
2021-10-14,"55,660,373",24.2,"53,847,824",37.7
2021-10-15,"55,660,373",24.2,"53,847,824",37.7
2021-10-16,"55,660,373",24.2,"53,847,824",37.7
2021-10-17,"55,660,373",24.2,"53,847,824",37.7
2021-10-18,"55,660,373",24.2,"53,847,824",37.7
2021-10-19,"55,660,373",24.2,"53,847,824",37.7
2021-10-20,"55,660,373",24.2,"53,847,824",37.7
2021-10-21,"55,660,373",24.2,"53,847,824",37.7
2021-10-22,"55,660,373",24.2,"53,847,824",37.7
2021-10-23,"55,660,373",24.2,"53,847,824",37.7
2021-10-24,"55,660,373",24.2,"53,847,824",37.7
2021-10-25,"55,660,373",24.2,"53,847,824",37.7
2021-10-26,"55,660,373",24.2,"53,847,824",37.7
2021-10-27,"55,660,373",24.2,"53,847,824",37.7
2021-10-28,"55,660,373",24.2,"53,847,824",37.7
2021-10-29,"55,660,373",24.2,"53,847,824",37.7
2021-10-30,"55,660,373",24.2,"53,847,824",37.7
2021-10-31,"55,660,373",24.2,"53,847,824",37.7
2021-11-01,"60,330,542",31.9,"57,357,549",43.6
2021-11-02,"60,330,542",31.9,"57,357,549",43.6
2021-11-03,"60,330,542",31.9,"57,357,549",43.6
2021-11-04,"60,330,542",31.9,"57,357,549",43.6
2021-11-05,"60,330,542",31.9,"57,357,549",43.6
2021-11-06,"60,330,542",31.9,"57,357,549",43.6
2021-11-07,"60,330,542",31.9,"57,357,549",43.6
2021-11-08,"60,330,542",31.9,"57,357,549",43.6
2021-11-09,"60,330,542",31.9,"57,357,549",43.6
2021-11-10,"60,330,542",31.9,"57,357,549",43.6
2021-11-11,"60,330,542",31.9,"57,357,549",43.6
2021-11-12,"60,330,542",31.9,"57,357,549",43.6
2021-11-13,"60,330,542",31.9,"57,357,549",43.6
2021-11-14,"60,330,542",31.9,"57,357,549",43.6
2021-11-15,"60,330,542",31.9,"57,357,549",43.6
2021-11-16,"60,330,542",31.9,"57,357,549",43.6
2021-11-17,"60,330,542",31.9,"57,357,549",43.6
2021-11-18,"60,330,542",31.9,"57,357,549",43.6
2021-11-19,"60,330,542",31.9,"57,357,549",43.6
2021-11-20,"60,330,542",31.9,"57,357,549",43.6
2021-11-21,"60,330,542",31.9,"57,357,549",43.6
2021-11-22,"60,330,542",31.9,"57,357,549",43.6
2021-11-23,"60,330,542",31.9,"57,357,549",43.6
2021-11-24,"60,330,542",31.9,"57,357,549",43.6
2021-11-25,"60,330,542",31.9,"57,357,549",43.6
2021-11-26,"60,330,542",31.9,"57,357,549",43.6
2021-11-27,"60,330,542",31.9,"57,357,549",43.6
2021-11-28,"60,330,542",31.9,"57,357,549",43.6
2021-11-29,"60,330,542",31.9,"57,357,549",43.6
2021-11-30,"60,330,542",31.9,"57,357,549",43.6
2021-12-01,"60,734,117",18.3,"61,159,671",37.0
2021-12-02,"60,734,117",18.3,"61,159,671",37.0
2021-12-03,"60,734,117",18.3,"61,159,671",37.0
2021-12-04,"60,734,117",18.3,"61,159,671",37.0
2021-12-05,"60,734,117",18.3,"61,159,671",37.0
2021-12-06,"60,734,117",18.3,"61,159,671",37.0
2021-12-07,"60,734,117",18.3,"61,159,671",37.0
2021-12-08,"60,734,117",18.3,"61,159,671",37.0
2021-12-09,"60,734,117",18.3,"61,159,671",37.0
2021-12-10,"60,734,117",18.3,"61,159,671",37.0
2021-12-11,"60,734,117",18.3,"61,159,671",37.0
2021-12-12,"60,734,117",18.3,"61,159,671",37.0
2021-12-13,"60,734,117",18.3,"61,159,671",37.0
2021-12-14,"60,734,117",18.3,"61,159,671",37.0
2021-12-15,"60,734,117",18.3,"61,159,671",37.0
2021-12-16,"60,734,117",18.3,"61,159,671",37.0
2021-12-17,"60,734,117",18.3,"61,159,671",37.0
2021-12-18,"60,734,117",18.3,"61,159,671",37.0
2021-12-19,"60,734,117",18.3,"61,159,671",37.0
2021-12-20,"60,734,117",18.3,"61,159,671",37.0
2021-12-21,"60,734,117",18.3,"61,159,671",37.0
2021-12-22,"60,734,117",18.3,"61,159,671",37.0
2021-12-23,"60,734,117",18.3,"61,159,671",37.0
2021-12-24,"60,734,117",18.3,"61,159,671",37.0
2021-12-25,"60,734,117",18.3,"61,159,671",37.0
2021-12-26,"60,734,117",18.3,"61,159,671",37.0
2021-12-27,"60,734,117",18.3,"61,159,671",37.0
2021-12-28,"60,734,117",18.3,"61,159,671",37.0
2021-12-29,"60,734,117",18.3,"61,159,671",37.0
2021-12-30,"60,734,117",18.3,"61,159,671",37.0
2021-12-31,"60,734,117",18.3,"61,159,671",37.0
2022-01-01,"55,455,376",15.5,"60,606,721",36.3
2022-01-02,"55,455,376",15.5,"60,606,721",36.3
2022-01-03,"55,455,376",15.5,"60,606,721",36.3
2022-01-04,"55,455,376",15.5,"60,606,721",36.3
2022-01-05,"55,455,376",15.5,"60,606,721",36.3
2022-01-06,"55,455,376",15.5,"60,606,721",36.3
2022-01-07,"55,455,376",15.5,"60,606,721",36.3
2022-01-08,"55,455,376",15.5,"60,606,721",36.3
2022-01-09,"55,455,376",15.5,"60,606,721",36.3
2022-01-10,"55,455,376",15.5,"60,606,721",36.3
2022-01-11,"55,455,376",15.5,"60,606,721",36.3
2022-01-12,"55,455,376",15.5,"60,606,721",36.3
2022-01-13,"55,455,376",15.5,"60,606,721",36.3
2022-01-14,"55,455,376",15.5,"60,606,721",36.3
2022-01-15,"55,455,376",15.5,"60,606,721",36.3
2022-01-16,"55,455,376",15.5,"60,606,721",36.3
2022-01-17,"55,455,376",15.5,"60,606,721",36.3
2022-01-18,"55,455,376",15.5,"60,606,721",36.3
2022-01-19,"55,455,376",15.5,"60,606,721",36.3
2022-01-20,"55,455,376",15.5,"60,606,721",36.3
2022-01-21,"55,455,376",15.5,"60,606,721",36.3
2022-01-22,"55,455,376",15.5,"60,606,721",36.3
2022-01-23,"55,455,376",15.5,"60,606,721",36.3
2022-01-24,"55,455,376",15.5,"60,606,721",36.3
2022-01-25,"55,455,376",15.5,"60,606,721",36.3
2022-01-26,"55,455,376",15.5,"60,606,721",36.3
2022-01-27,"55,455,376",15.5,"60,606,721",36.3
2022-01-28,"55,455,376",15.5,"60,606,721",36.3
2022-01-29,"55,455,376",15.5,"60,606,721",36.3
2022-01-30,"55,455,376",15.5,"60,606,721",36.3
2022-01-31,"55,455,376",15.5,"60,606,721",36.3
2022-02-01,"54,155,835",21.1,"53,482,054",26.1
2022-02-02,"54,155,835",21.1,"53,482,054",26.1
2022-02-03,"54,155,835",21.1,"53,482,054",26.1
2022-02-04,"54,155,835",21.1,"53,482,054",26.1
2022-02-05,"54,155,835",21.1,"53,482,054",26.1
2022-02-06,"54,155,835",21.1,"53,482,054",26.1
2022-02-07,"54,155,835",21.1,"53,482,054",26.1
2022-02-08,"54,155,835",21.1,"53,482,054",26.1
2022-02-09,"54,155,835",21.1,"53,482,054",26.1
2022-02-10,"54,155,835",21.1,"53,482,054",26.1
2022-02-11,"54,155,835",21.1,"53,482,054",26.1
2022-02-12,"54,155,835",21.1,"53,482,054",26.1
2022-02-13,"54,155,835",21.1,"53,482,054",26.1
2022-02-14,"54,155,835",21.1,"53,482,054",26.1
2022-02-15,"54,155,835",21.1,"53,482,054",26.1
2022-02-16,"54,155,835",21.1,"53,482,054",26.1
2022-02-17,"54,155,835",21.1,"53,482,054",26.1
2022-02-18,"54,155,835",21.1,"53,482,054",26.1
2022-02-19,"54,155,835",21.1,"53,482,054",26.1
2022-02-20,"54,155,835",21.1,"53,482,054",26.1
2022-02-21,"54,155,835",21.1,"53,482,054",26.1
2022-02-22,"54,155,835",21.1,"53,482,054",26.1
2022-02-23,"54,155,835",21.1,"53,482,054",26.1
2022-02-24,"54,155,835",21.1,"53,482,054",26.1
2022-02-25,"54,155,835",21.1,"53,482,054",26.1
2022-02-26,"54,155,835",21.1,"53,482,054",26.1
2022-02-27,"54,155,835",21.1,"53,482,054",26.1
2022-02-28,"54,155,835",21.1,"53,482,054",26.1
2022-03-01,"63,786,835",18.8,"63,811,102",28.3
2022-03-02,"63,786,835",18.8,"63,811,102",28.3
2022-03-03,"63,786,835",18.8,"63,811,102",28.3
2022-03-04,"63,786,835",18.8,"63,811,102",28.3
2022-03-05,"63,786,835",18.8,"63,811,102",28.3
2022-03-06,"63,786,835",18.8,"63,811,102",28.3
2022-03-07,"63,786,835",18.8,"63,811,102",28.3
2022-03-08,"63,786,835",18.8,"63,811,102",28.3
2022-03-09,"63,786,835",18.8,"63,811,102",28.3
2022-03-10,"63,786,835",18.8,"63,811,102",28.3
2022-03-11,"63,786,835",18.8,"63,811,102",28.3
2022-03-12,"63,786,835",18.8,"63,811,102",28.3
2022-03-13,"63,786,835",18.8,"63,811,102",28.3
2022-03-14,"63,786,835",18.8,"63,811,102",28.3
2022-03-15,"63,786,835",18.8,"63,811,102",28.3
2022-03-16,"63,786,835",18.8,"63,811,102",28.3
2022-03-17,"63,786,835",18.8,"63,811,102",28.3
2022-03-18,"63,786,835",18.8,"63,811,102",28.3
2022-03-19,"63,786,835",18.8,"63,811,102",28.3
2022-03-20,"63,786,835",18.8,"63,811,102",28.3
2022-03-21,"63,786,835",18.8,"63,811,102",28.3
2022-03-22,"63,786,835",18.8,"63,811,102",28.3
2022-03-23,"63,786,835",18.8,"63,811,102",28.3
2022-03-24,"63,786,835",18.8,"63,811,102",28.3
2022-03-25,"63,786,835",18.8,"63,811,102",28.3
2022-03-26,"63,786,835",18.8,"63,811,102",28.3
2022-03-27,"63,786,835",18.8,"63,811,102",28.3
2022-03-28,"63,786,835",18.8,"63,811,102",28.3
2022-03-29,"63,786,835",18.8,"63,811,102",28.3
2022-03-30,"63,786,835",18.8,"63,811,102",28.3
2022-03-31,"63,786,835",18.8,"63,811,102",28.3
2022-04-01,"57,842,816",12.9,"60,213,185",18.3
2022-04-02,"57,842,816",12.9,"60,213,185",18.3
2022-04-03,"57,842,816",12.9,"60,213,185",18.3
2022-04-04,"57,842,816",12.9,"60,213,185",18.3
2022-04-05,"57,842,816",12.9,"60,213,185",18.3
2022-04-06,"57,842,816",12.9,"60,213,185",18.3
2022-04-07,"57,842,816",12.9,"60,213,185",18.3
2022-04-08,"57,842,816",12.9,"60,213,185",18.3
2022-04-09,"57,842,816",12.9,"60,213,185",18.3
2022-04-10,"57,842,816",12.9,"60,213,185",18.3
2022-04-11,"57,842,816",12.9,"60,213,185",18.3
2022-04-12,"57,842,816",12.9,"60,213,185",18.3
2022-04-13,"57,842,816",12.9,"60,213,185",18.3
2022-04-14,"57,842,816",12.9,"60,213,185",18.3
2022-04-15,"57,842,816",12.9,"60,213,185",18.3
2022-04-16,"57,842,816",12.9,"60,213,185",18.3
2022-04-17,"57,842,816",12.9,"60,213,185",18.3
2022-04-18,"57,842,816",12.9,"60,213,185",18.3
2022-04-19,"57,842,816",12.9,"60,213,185",18.3
2022-04-20,"57,842,816",12.9,"60,213,185",18.3
2022-04-21,"57,842,816",12.9,"60,213,185",18.3
2022-04-22,"57,842,816",12.9,"60,213,185",18.3
2022-04-23,"57,842,816",12.9,"60,213,185",18.3
2022-04-24,"57,842,816",12.9,"60,213,185",18.3
2022-04-25,"57,842,816",12.9,"60,213,185",18.3
2022-04-26,"57,842,816",12.9,"60,213,185",18.3
2022-04-27,"57,842,816",12.9,"60,213,185",18.3
2022-04-28,"57,842,816",12.9,"60,213,185",18.3
2022-04-29,"57,842,816",12.9,"60,213,185",18.3
2022-04-30,"57,842,816",12.9,"60,213,185",18.3
2022-05-01,"61,591,326",21.4,"63,168,380",31.8
2022-05-02,"61,591,326",21.4,"63,168,380",31.8
2022-05-03,"61,591,326",21.4,"63,168,380",31.8
2022-05-04,"61,591,326",21.4,"63,168,380",31.8
2022-05-05,"61,591,326",21.4,"63,168,380",31.8
2022-05-06,"61,591,326",21.4,"63,168,380",31.8
2022-05-07,"61,591,326",21.4,"63,168,380",31.8
2022-05-08,"61,591,326",21.4,"63,168,380",31.8
2022-05-09,"61,591,326",21.4,"63,168,380",31.8
2022-05-10,"61,591,326",21.4,"63,168,380",31.8
2022-05-11,"61,591,326",21.4,"63,168,380",31.8
2022-05-12,"61,591,326",21.4,"63,168,380",31.8
2022-05-13,"61,591,326",21.4,"63,168,380",31.8
2022-05-14,"61,591,326",21.4,"63,168,380",31.8
2022-05-15,"61,591,326",21.4,"63,168,380",31.8
2022-05-16,"61,591,326",21.4,"63,168,380",31.8
2022-05-17,"61,591,326",21.4,"63,168,380",31.8
2022-05-18,"61,591,326",21.4,"63,168,380",31.8
2022-05-19,"61,591,326",21.4,"63,168,380",31.8
2022-05-20,"61,591,326",21.4,"63,168,380",31.8
2022-05-21,"61,591,326",21.4,"63,168,380",31.8
2022-05-22,"61,591,326",21.4,"63,168,380",31.8
2022-05-23,"61,591,326",21.4,"63,168,380",31.8
2022-05-24,"61,591,326",21.4,"63,168,380",31.8
2022-05-25,"61,591,326",21.4,"63,168,380",31.8
2022-05-26,"61,591,326",21.4,"63,168,380",31.8
2022-05-27,"61,591,326",21.4,"63,168,380",31.8
2022-05-28,"61,591,326",21.4,"63,168,380",31.8
2022-05-29,"61,591,326",21.4,"63,168,380",31.8
2022-05-30,"61,591,326",21.4,"63,168,380",31.8
2022-05-31,"61,591,326",21.4,"63,168,380",31.8
2022-06-01,"57,679,934",5.3,"60,149,906",19.3
2022-06-02,"57,679,934",5.3,"60,149,906",19.3
2022-06-03,"57,679,934",5.3,"60,149,906",19.3
2022-06-04,"57,679,934",5.3,"60,149,906",19.3
2022-06-05,"57,679,934",5.3,"60,149,906",19.3
2022-06-06,"57,679,934",5.3,"60,149,906",19.3
2022-06-07,"57,679,934",5.3,"60,149,906",19.3
2022-06-08,"57,679,934",5.3,"60,149,906",19.3
2022-06-09,"57,679,934",5.3,"60,149,906",19.3
2022-06-10,"57,679,934",5.3,"60,149,906",19.3
2022-06-11,"57,679,934",5.3,"60,149,906",19.3
2022-06-12,"57,679,934",5.3,"60,149,906",19.3
2022-06-13,"57,679,934",5.3,"60,149,906",19.3
2022-06-14,"57,679,934",5.3,"60,149,906",19.3
2022-06-15,"57,679,934",5.3,"60,149,906",19.3
2022-06-16,"57,679,934",5.3,"60,149,906",19.3
2022-06-17,"57,679,934",5.3,"60,149,906",19.3
2022-06-18,"57,679,934",5.3,"60,149,906",19.3
2022-06-19,"57,679,934",5.3,"60,149,906",19.3
2022-06-20,"57,679,934",5.3,"60,149,906",19.3
2022-06-21,"57,679,934",5.3,"60,149,906",19.3
2022-06-22,"57,679,934",5.3,"60,149,906",19.3
2022-06-23,"57,679,934",5.3,"60,149,906",19.3
2022-06-24,"57,679,934",5.3,"60,149,906",19.3
2022-06-25,"57,679,934",5.3,"60,149,906",19.3
2022-06-26,"57,679,934",5.3,"60,149,906",19.3
2022-06-27,"57,679,934",5.3,"60,149,906",19.3
2022-06-28,"57,679,934",5.3,"60,149,906",19.3
2022-06-29,"57,679,934",5.3,"60,149,906",19.3
2022-06-30,"57,679,934",5.3,"60,149,906",19.3
2022-07-01,"60,241,774",8.6,"65,259,838",21.6
2022-07-02,"60,241,774",8.6,"65,259,838",21.6
2022-07-03,"60,241,774",8.6,"65,259,838",21.6
2022-07-04,"60,241,774",8.6,"65,259,838",21.6
2022-07-05,"60,241,774",8.6,"65,259,838",21.6
2022-07-06,"60,241,774",8.6,"65,259,838",21.6
2022-07-07,"60,241,774",8.6,"65,259,838",21.6
2022-07-08,"60,241,774",8.6,"65,259,838",21.6
2022-07-09,"60,241,774",8.6,"65,259,838",21.6
2022-07-10,"60,241,774",8.6,"65,259,838",21.6
2022-07-11,"60,241,774",8.6,"65,259,838",21.6
2022-07-12,"60,241,774",8.6,"65,259,838",21.6
2022-07-13,"60,241,774",8.6,"65,259,838",21.6
2022-07-14,"60,241,774",8.6,"65,259,838",21.6
2022-07-15,"60,241,774",8.6,"65,259,838",21.6
2022-07-16,"60,241,774",8.6,"65,259,838",21.6
2022-07-17,"60,241,774",8.6,"65,259,838",21.6
2022-07-18,"60,241,774",8.6,"65,259,838",21.6
2022-07-19,"60,241,774",8.6,"65,259,838",21.6
2022-07-20,"60,241,774",8.6,"65,259,838",21.6
2022-07-21,"60,241,774",8.6,"65,259,838",21.6
2022-07-22,"60,241,774",8.6,"65,259,838",21.6
2022-07-23,"60,241,774",8.6,"65,259,838",21.6
2022-07-24,"60,241,774",8.6,"65,259,838",21.6
2022-07-25,"60,241,774",8.6,"65,259,838",21.6
2022-07-26,"60,241,774",8.6,"65,259,838",21.6
2022-07-27,"60,241,774",8.6,"65,259,838",21.6
2022-07-28,"60,241,774",8.6,"65,259,838",21.6
2022-07-29,"60,241,774",8.6,"65,259,838",21.6
2022-07-30,"60,241,774",8.6,"65,259,838",21.6
2022-07-31,"60,241,774",8.6,"65,259,838",21.6
2022-08-01,"56,605,950",6.5,"66,027,733",28.0
2022-08-02,"56,605,950",6.5,"66,027,733",28.0
2022-08-03,"56,605,950",6.5,"66,027,733",28.0
2022-08-04,"56,605,950",6.5,"66,027,733",28.0
2022-08-05,"56,605,950",6.5,"66,027,733",28.0
2022-08-06,"56,605,950",6.5,"66,027,733",28.0
2022-08-07,"56,605,950",6.5,"66,027,733",28.0
2022-08-08,"56,605,950",6.5,"66,027,733",28.0
2022-08-09,"56,605,950",6.5,"66,027,733",28.0
2022-08-10,"56,605,950",6.5,"66,027,733",28.0
2022-08-11,"56,605,950",6.5,"66,027,733",28.0
2022-08-12,"56,605,950",6.5,"66,027,733",28.0
2022-08-13,"56,605,950",6.5,"66,027,733",28.0
2022-08-14,"56,605,950",6.5,"66,027,733",28.0
2022-08-15,"56,605,950",6.5,"66,027,733",28.0
2022-08-16,"56,605,950",6.5,"66,027,733",28.0
2022-08-17,"56,605,950",6.5,"66,027,733",28.0
2022-08-18,"56,605,950",6.5,"66,027,733",28.0
2022-08-19,"56,605,950",6.5,"66,027,733",28.0
2022-08-20,"56,605,950",6.5,"66,027,733",28.0
2022-08-21,"56,605,950",6.5,"66,027,733",28.0
2022-08-22,"56,605,950",6.5,"66,027,733",28.0
2022-08-23,"56,605,950",6.5,"66,027,733",28.0
2022-08-24,"56,605,950",6.5,"66,027,733",28.0
2022-08-25,"56,605,950",6.5,"66,027,733",28.0
2022-08-26,"56,605,950",6.5,"66,027,733",28.0
2022-08-27,"56,605,950",6.5,"66,027,733",28.0
2022-08-28,"56,605,950",6.5,"66,027,733",28.0
2022-08-29,"56,605,950",6.5,"66,027,733",28.0
2022-08-30,"56,605,950",6.5,"66,027,733",28.0
2022-08-31,"56,605,950",6.5,"66,027,733",28.0
2022-09-01,"57,176,300",2.3,"61,012,837",18.2
2022-09-02,"57,176,300",2.3,"61,012,837",18.2
2022-09-03,"57,176,300",2.3,"61,012,837",18.2
2022-09-04,"57,176,300",2.3,"61,012,837",18.2
2022-09-05,"57,176,300",2.3,"61,012,837",18.2
2022-09-06,"57,176,300",2.3,"61,012,837",18.2
2022-09-07,"57,176,300",2.3,"61,012,837",18.2
2022-09-08,"57,176,300",2.3,"61,012,837",18.2
2022-09-09,"57,176,300",2.3,"61,012,837",18.2
2022-09-10,"57,176,300",2.3,"61,012,837",18.2
2022-09-11,"57,176,300",2.3,"61,012,837",18.2
2022-09-12,"57,176,300",2.3,"61,012,837",18.2
2022-09-13,"57,176,300",2.3,"61,012,837",18.2
2022-09-14,"57,176,300",2.3,"61,012,837",18.2
2022-09-15,"57,176,300",2.3,"61,012,837",18.2
2022-09-16,"57,176,300",2.3,"61,012,837",18.2
2022-09-17,"57,176,300",2.3,"61,012,837",18.2
2022-09-18,"57,176,300",2.3,"61,012,837",18.2
2022-09-19,"57,176,300",2.3,"61,012,837",18.2
2022-09-20,"57,176,300",2.3,"61,012,837",18.2
2022-09-21,"57,176,300",2.3,"61,012,837",18.2
2022-09-22,"57,176,300",2.3,"61,012,837",18.2
2022-09-23,"57,176,300",2.3,"61,012,837",18.2
2022-09-24,"57,176,300",2.3,"61,012,837",18.2
2022-09-25,"57,176,300",2.3,"61,012,837",18.2
2022-09-26,"57,176,300",2.3,"61,012,837",18.2
2022-09-27,"57,176,300",2.3,"61,012,837",18.2
2022-09-28,"57,176,300",2.3,"61,012,837",18.2
2022-09-29,"57,176,300",2.3,"61,012,837",18.2
2022-09-30,"57,176,300",2.3,"61,012,837",18.2
2022-10-01,"52,428,092",-5.8,"59,167,185",9.9
2022-10-02,"52,428,092",-5.8,"59,167,185",9.9
